id,name,alias,created_at,updated_at,model,group,is_popular,is_moderated,added_by_user_id,connector_ids/0,connector_ids/1,connector_ids/2,connector_ids/3,connector_ids/4,connector_ids/5,connector_ids/6,connector_ids/7,connector_ids/8,connector_ids/9,connector_ids/10,connector_ids/11
2,Nissan Leaf,nissan_leaf,2022-04-18T18:30:46.499+02:00,2022-04-18T18:30:46.499+02:00,Leaf,Nissan,false,true,,,,,,,,,,,,,
456,Hongqi,hongqi_e_hs9,,,E-HS9,Hongqi,false,true,,4,7,16,2,17,18,,,,,,
457,Mitsubishi,Mitsubishi_Outlander,,,Outlander PHEV (Plag-in-gibrid),Mitsubishi,false,true,,4,7,16,2,17,18,,,,,,
458,Chery,Chery_eQ5,,,eQ5,Chery,false,true,,4,7,16,2,17,18,,,,,,
3,Nissan LEAF,nissan_leaf,2022-04-20T11:35:30.128+02:00,2022-04-20T11:38:11.988+02:00,LEAF,Nissan,false,true,,9,4,7,3,16,17,15,18,,,,
4,Chevrolet Volt,chevrolet_volt,2022-04-20T11:35:30.133+02:00,2022-04-20T11:38:11.992+02:00,Volt,Chevrolet,false,true,,9,4,7,16,17,15,18,,,,,
5,Tesla Roadster,tesla_roadster,2022-04-20T11:35:30.135+02:00,2022-04-20T11:38:11.993+02:00,Roadster,Tesla,false,true,,9,4,14,6,7,16,17,15,18,,,
6,Tesla Model S,tesla_model_s,2022-04-20T11:35:30.136+02:00,2022-04-20T11:38:11.994+02:00,Model S,Tesla,false,true,,9,7,16,2,1,17,15,18,1,,,
7,Mitsubishi i-MiEV,mitsubishi_i-miev,2022-04-20T11:35:30.138+02:00,2022-04-20T11:38:11.996+02:00,i-MiEV,Mitsubishi,false,true,,4,7,3,16,17,15,18,,,,,
8,BMW ActiveE,bmw_activee,2022-04-20T11:35:30.140+02:00,2022-04-20T11:38:11.997+02:00,ActiveE,BMW,false,true,,4,7,16,17,15,18,,,,,,
9,Ford Focus Electric,ford_focus_electric,2022-04-20T11:35:30.141+02:00,2022-04-20T11:38:11.998+02:00,Focus Electric,Ford,false,true,,4,7,16,17,15,18,,,,,,
10,Honda Fit EV,honda_fit_ev,2022-04-20T11:35:30.143+02:00,2022-04-20T11:38:12.000+02:00,Fit EV,Honda,false,true,,4,7,16,17,15,18,,,,,,
11,Prius Plug-In Hybrid,prius_plug-in_hybrid,2022-04-20T11:35:30.144+02:00,2022-04-20T11:38:12.001+02:00,Prius Plug-In Hybrid,Toyota,false,true,,7,16,17,15,18,,,,,,,
12,CODA Sedan,coda_sedan,2022-04-20T11:35:30.146+02:00,2022-04-20T11:38:12.002+02:00,Sedan,CODA,false,true,,4,7,16,17,15,18,,,,,,
13,Fisker Karma,fisker_karma,2022-04-20T11:35:30.147+02:00,2022-04-20T11:38:12.003+02:00,Karma,Fisker,false,true,,4,7,16,17,15,18,,,,,,
14,Ford C-MAX Energi,ford_c-max_energi,2022-04-20T11:35:30.149+02:00,2022-04-20T11:38:12.004+02:00,C-MAX Energi,Ford,false,true,,4,7,16,17,15,18,,,,,,
15,Ford Fusion Energi,ford_fusion_energi,2022-04-20T11:35:30.150+02:00,2022-04-20T11:38:12.005+02:00,Fusion Energi,Ford,false,true,,4,7,16,17,15,18,,,,,,
16,Toyota RAV4 EV,toyota_rav4_ev,2022-04-20T11:35:30.152+02:00,2022-04-20T11:38:12.006+02:00,RAV4 EV,Toyota,false,true,,4,7,16,17,15,18,,,,,,
18,Smart Fortwo ED,smart_fortwo_ed,2022-04-20T11:35:30.155+02:00,2022-04-20T11:38:12.009+02:00,ED,Smart,false,true,,4,7,16,17,15,18,,,,,,
1,Tesla Model 3,tesla_model_3,2022-04-18T18:30:46.494+02:00,2022-04-20T11:38:12.054+02:00,Model 3,Tesla,false,true,,9,7,16,2,1,17,15,18,1,,,
93,Mercedes SLS,mercedes_sls,2022-04-20T11:35:30.262+02:00,2022-04-20T11:38:12.082+02:00,SLS,Mercedes,false,true,,15,18,12,,,,,,,,,
103,Mercedes A250e,mercedes_a250e,2022-04-20T11:35:30.276+02:00,2022-04-20T11:38:12.091+02:00,A250e,Mercedes,false,true,,4,7,12,15,18,,,,,,,
104,MAN eTGE,man_etge,2022-04-20T11:35:30.277+02:00,2022-04-20T11:38:12.092+02:00,eTGE,MAN,false,true,,15,18,12,,,,,,,,,
157,Peugeot e-208,peugeot_e-208,2022-04-20T11:35:30.366+02:00,2022-04-20T11:38:12.142+02:00,e-208,Peugeot,false,true,,7,16,2,17,18,,,,,,,
79,Song E300/E400/E500,song_e300/e400/e500,2022-04-20T11:35:30.242+02:00,2022-04-20T11:38:12.070+02:00,Song E300/E400,BYD,false,true,,4,7,12,16,2,17,15,18,,,,
80,LR Range Rover Sport,lr_range_rover_sport,2022-04-20T11:35:30.243+02:00,2022-04-20T11:38:12.071+02:00,Range Rover Sport,LR,false,true,,15,18,12,,,,,,,,,
81,Xiaopeng XPeng G3,xiaopeng_xpeng_g3,2022-04-20T11:35:30.245+02:00,2022-04-20T11:38:12.072+02:00,XPeng G3,Xiaopeng,false,true,,7,12,16,2,17,15,18,,,,,
82,BYD e5,byd_e5,2022-04-20T11:35:30.246+02:00,2022-04-20T11:38:12.073+02:00,e5,BYD,false,true,,7,14,12,2,15,18,,,,,,
83,Chery Tiggo 3xe,chery_tiggo_3xe,2022-04-20T11:35:30.247+02:00,2022-04-20T11:38:12.073+02:00,Tiggo 3xe,Chery,false,true,,7,12,2,15,18,,,,,,,
84,BYD F3 DM,byd_f3_dm,2022-04-20T11:35:30.249+02:00,2022-04-20T11:38:12.074+02:00,F3 DM,BYD,false,true,,15,18,12,,,,,,,,,
85,Honda e,honda_e,2022-04-20T11:35:30.250+02:00,2022-04-20T11:38:12.075+02:00,e,Mini,false,true,,4,7,12,15,18,,,,,,,
86,Seat Altea,seat_altea,2022-04-20T11:35:30.251+02:00,2022-04-20T11:38:12.076+02:00,Altea,Seat,false,true,,15,18,12,,,,,,,,,
87,Geely LEVC TX5,geely_levc_tx5,2022-04-20T11:35:30.253+02:00,2022-04-20T11:38:12.077+02:00,LEVC TX5,Geely,false,true,,15,18,12,,,,,,,,,
88,Volkswagen Touareg GTE,volkswagen_touareg_gte,2022-04-20T11:35:30.254+02:00,2022-04-20T11:38:12.078+02:00,Touareg GTE,Volkswagen,false,true,,15,18,12,,,,,,,,,
105,Volvo S60 T6 Plug-In Hybrid,volvo_s60_t6_plug-in_hybrid,2022-04-20T11:35:30.278+02:00,2022-04-20T11:38:12.094+02:00,S60 T6 Plug-In Hybrid,Volvo,false,true,,4,7,12,16,17,15,18,,,,,
106,McLaren P1,mclaren_p1,2022-04-20T11:35:30.280+02:00,2022-04-20T11:38:12.095+02:00,P1,McLaren,false,true,,15,18,12,,,,,,,,,
107,Citroën Berlingo,citroën_berlingo,2022-04-20T11:35:30.281+02:00,2022-04-20T11:38:12.096+02:00,Berlingo,Citroën,false,true,,15,18,12,,,,,,,,,
108,Volvo C30,volvo_c30,2022-04-20T11:35:30.283+02:00,2022-04-20T11:38:12.097+02:00,C30,Volvo,false,true,,15,18,12,,,,,,,,,
109,Seat Mii,seat_mii,2022-04-20T11:35:30.284+02:00,2022-04-20T11:38:12.097+02:00,Mii,Seat,false,true,,7,12,16,2,17,15,18,,,,,
110,Smart EQ Forfour,smart_eq_forfour,2022-04-20T11:35:30.285+02:00,2022-04-20T11:38:12.099+02:00,Smart Forfour,Smart,false,true,,4,7,12,15,18,,,,,,,
111,Mercedes E300e,mercedes_e300e,2022-04-20T11:35:30.287+02:00,2022-04-20T11:38:12.100+02:00,E300e,Mercedes,false,true,,15,18,12,,,,,,,,,
112,Goupil G3,goupil_g3,2022-04-20T11:35:30.290+02:00,2022-04-20T11:38:12.101+02:00,G3,Goupil,false,true,,15,18,12,,,,,,,,,
113,Mercedes A E-Cell,mercedes_a_e-cell,2022-04-20T11:35:30.291+02:00,2022-04-20T11:38:12.102+02:00,A E-Cell,Mercedes,false,true,,15,18,12,,,,,,,,,
114,JAC iEV7S,jac_iev7s,2022-04-20T11:35:30.293+02:00,2022-04-20T11:38:12.103+02:00,iEV7S,JAC,false,true,,15,18,12,,,,,,,,,
115,Bollore Blue Summer,bollore_blue_summer,2022-04-20T11:35:30.295+02:00,2022-04-20T11:38:12.104+02:00,Blue Summer,Bollore,false,true,,15,18,12,,,,,,,,,
116,Mitsubishi Minicab MiEV,mitsubishi_minicab_miev,2022-04-20T11:35:30.296+02:00,2022-04-20T11:38:12.105+02:00,Mitsubishi Minicab MiEV,Mitsubishi,false,true,,15,18,12,7,,,,,,,,
117,Smart Fortwo ED W453,smart_fortwo_ed_w453,2022-04-20T11:35:30.298+02:00,2022-04-20T11:38:12.106+02:00,Fortwo ED W453,Smart,false,true,,4,7,12,15,18,,,,,,,
118,Volkswagen e-Crafter,volkswagen_e-crafter,2022-04-20T11:35:30.300+02:00,2022-04-20T11:38:12.107+02:00,e-Crafter,Volkswagen,false,true,,15,18,12,,,,,,,,,
119,Volkswagen XL1,volkswagen_xl1,2022-04-20T11:35:30.302+02:00,2022-04-20T11:38:12.107+02:00,XL1,Volkswagen,false,true,,15,18,12,,,,,,,,,
120,Song Pro,song_pro,2022-04-20T11:35:30.303+02:00,2022-04-20T11:38:12.108+02:00,Song Pro,BYD,false,true,,4,7,12,2,15,18,,,,,,
121,GAC Trumpchi GE3,gac_trumpchi_ge3,2022-04-20T11:35:30.305+02:00,2022-04-20T11:38:12.109+02:00,Trumpchi GE3,GAC,false,true,,7,12,2,15,18,,,,,,,
122,Skoda OCTAVIA iV,skoda_octavia_iv,2022-04-20T11:35:30.306+02:00,2022-04-20T11:38:12.110+02:00,OCTAVIA iV,Skoda,false,true,,15,18,12,7,,,,,,,,
123,LR Range Rover,lr_range_rover,2022-04-20T11:35:30.308+02:00,2022-04-20T11:38:12.111+02:00,Range Rover,LR,false,true,,15,18,12,,,,,,,,,
124,Mercedes S560e,mercedes_s560e,2022-04-20T11:35:30.310+02:00,2022-04-20T11:38:12.112+02:00,S560e,Mercedes,false,true,,15,18,12,,,,,,,,,
125,Mitsubishi Minicab MiEV Truck,mitsubishi_minicab_miev_truck,2022-04-20T11:35:30.311+02:00,2022-04-20T11:38:12.113+02:00,Mitsubishi Minicab Miev Truck,Mitsubishi,false,true,,15,18,12,7,,,,,,,,
126,JaC iEV7S,jac_iev7s,2022-04-20T11:35:30.313+02:00,2022-04-20T11:38:12.114+02:00,iEV7S,JaC,false,true,,15,18,12,,,,,,,,,
128,SAIC Maxus80 LDV,saic_maxus80_ldv,2022-04-20T11:35:30.317+02:00,2022-04-20T11:38:12.116+02:00,Maxus80 LDV,SAIC,false,true,,15,18,12,,,,,,,,,
129,Mercedes GLC350e,mercedes_glc350e,2022-04-20T11:35:30.319+02:00,2022-04-20T11:38:12.117+02:00,GLC350e,Mercedes,false,true,,15,18,12,,,,,,,,,
130,Mia Electric,mia_electric,2022-04-20T11:35:30.320+02:00,2022-04-20T11:38:12.118+02:00,Electric,Mia,false,true,,15,18,12,,,,,,,,,
131,Mercedes GLE560e,mercedes_gle560e,2022-04-20T11:35:30.322+02:00,2022-04-20T11:38:12.119+02:00,GLE560e,Mercedes,false,true,,15,18,12,,,,,,,,,
132,Toyota Prius Gen-1,toyota_prius_gen-1,2022-04-20T11:35:30.323+02:00,2022-04-20T11:38:12.119+02:00,Prius Gen-1,Toyota,false,true,,15,18,12,,,,,,,,,
133,Volkswagen Tiguan Plug-In Hybrid,volkswagen_tiguan_plug-in_hybrid,2022-04-20T11:35:30.325+02:00,2022-04-20T11:38:12.120+02:00,Tiguan Plug-In Hybrid,Volkswagen,false,true,,7,12,16,17,15,18,,,,,,
92,Opel Ampera-e,opel_ampera-e,2022-04-20T11:35:30.261+02:00,2022-04-20T11:38:12.082+02:00,Ampera-e,Opel,false,true,,7,12,2,15,18,,,,,,,
134,BMW 2-Ser. Active Tourer,bmw_2-ser._active_tourer,2022-04-20T11:35:30.326+02:00,2022-04-20T11:38:12.121+02:00,2-Ser. Active Tourer,BMW,false,true,,15,18,12,,,,,,,,,
247,BYD e2,byd_e2,2022-04-20T11:35:30.501+02:00,2022-04-20T11:38:12.238+02:00,e2,BYD,false,true,,18,17,16,7,,,,,,,,
158,Peugeot e-2008,peugeot_e-2008,2022-04-20T11:35:30.368+02:00,2022-04-20T11:38:12.143+02:00,e-2008,Peugeot,false,true,,7,16,2,17,18,,,,,,,
135,Kia Niro EV 2019,kia_niro_ev_2019,2022-04-20T11:35:30.327+02:00,2022-04-20T11:38:12.122+02:00,Niro EV 2019,Kia,false,true,,9,14,7,16,2,17,15,18,,,,
355,MG Motor Marvel R,mg_motor_marvel_r,2022-04-20T11:35:30.886+02:00,2022-04-20T11:38:12.349+02:00,Marvel R,MG Motor,false,true,,7,16,2,17,15,18,,,,,,
426,Geely Geometry C,geely_geometry_c,2022-04-20T11:35:30.970+02:00,2022-04-20T11:38:12.429+02:00,Geometry C,Geely,false,true,,7,16,2,17,18,,,,,,,
136,Audi e-tron 2019,audi_e-tron_2019,2022-04-20T11:35:30.329+02:00,2022-04-20T11:38:12.123+02:00,e-tron 2019,Audi,false,true,,4,7,14,16,2,17,15,18,,,,
138,Volkswagen e-Golf 2018,volkswagen_e-golf_2018,2022-04-20T11:35:30.332+02:00,2022-04-20T11:38:12.125+02:00,e-Golf 2018,Volkswagen,false,true,,4,7,16,2,17,15,18,,,,,
220,SAIC MINI EV,saic_mini_ev,2022-04-20T11:35:30.466+02:00,2022-04-20T11:38:12.208+02:00,MINI EV,SAIC,false,true,,15,17,7,,,,,,,,,
127,Mercedes C300e,mercedes_c300e,2022-04-20T11:35:30.315+02:00,2022-04-20T11:38:12.246+02:00,C300e/de,Mercedes,false,true,,18,17,16,7,,,,,,,,
90,Bollore Blue Car,bollore_blue_car,2022-04-20T11:35:30.258+02:00,2022-04-20T11:38:12.079+02:00,Blue Car,Bollore,false,true,,15,18,12,,,,,,,,,
91,Citroën e-Mehari,citroën_e-mehari,2022-04-20T11:35:30.260+02:00,2022-04-20T11:38:12.080+02:00,e-Mehari,Citroën,false,true,,15,18,12,,,,,,,,,
94,BYD Tang,byd_tang,2022-04-20T11:35:30.264+02:00,2022-04-20T11:38:12.083+02:00,Tang,BYD,false,true,,4,7,12,2,15,18,,,,,,
95,Volkswagen Golf (VI) Blue-e-motion,volkswagen_golf_(vi)_blue-e-motion,2022-04-20T11:35:30.265+02:00,2022-04-20T11:38:12.084+02:00,Golf (VI) Blue-e-motion,Volkswagen,false,true,,15,18,12,,,,,,,,,
96,Mercedes GLE500e,mercedes_gle500e,2022-04-20T11:35:30.266+02:00,2022-04-20T11:38:12.085+02:00,GLE500e,Mercedes,false,true,,15,18,12,,,,,,,,,
97,Renault Master,renault_master,2022-04-20T11:35:30.268+02:00,2022-04-20T11:38:12.086+02:00,Master,Renault,false,true,,15,18,12,,,,,,,,,
98,Porsche 918,porsche_918,2022-04-20T11:35:30.269+02:00,2022-04-20T11:38:12.087+02:00,918,Porsche,false,true,,15,18,12,,,,,,,,,
99,NEVS 9-3,nevs_9-3,2022-04-20T11:35:30.270+02:00,2022-04-20T11:38:12.088+02:00,9-3,NEVS,false,true,,15,18,12,,,,,,,,,
100,Peugeot Partner,peugeot_partner,2022-04-20T11:35:30.272+02:00,2022-04-20T11:38:12.089+02:00,Partner,Peugeot,false,true,,15,18,12,,,,,,,,,
101,Mercedes eVito,mercedes_evito,2022-04-20T11:35:30.273+02:00,2022-04-20T11:38:12.089+02:00,eVito,Mercedes,false,true,,7,12,16,17,15,18,,,,,,
102,Mercedes B-Class,mercedes_b-class,2022-04-20T11:35:30.275+02:00,2022-04-20T11:38:12.090+02:00,B-Class,Mercedes,false,true,,15,18,12,4,,,,,,,,
144,Zero SR/S,zero_sr/s,2022-04-20T11:35:30.346+02:00,2022-04-20T11:38:12.130+02:00,SR/S,Zero Motorcycles,false,true,,4,7,16,17,15,18,,,,,,
145,Zero DSR,zero_dsr,2022-04-20T11:35:30.348+02:00,2022-04-20T11:38:12.131+02:00,DSR,Zero Motorcycles,false,true,,4,7,16,17,15,18,,,,,,
146,Honda e 2020,honda_e_2020,2022-04-20T11:35:30.349+02:00,2022-04-20T11:38:12.132+02:00,e 2020,Honda,false,true,,7,16,2,17,15,,,,,,,
147,Mercedes EQC400,mercedes_eqc400,2022-04-20T11:35:30.351+02:00,2022-04-20T11:38:12.133+02:00,EQC400,Mercedes,false,true,,4,7,16,2,17,15,18,,,,,
153,Tesla Model Y,tesla_model_y,2022-04-20T11:35:30.360+02:00,2022-04-20T11:38:12.138+02:00,Model Y,Tesla,false,true,,9,7,16,2,1,17,18,1,,,,
154,Peugeot 3008 Plug-In Hybrid,peugeot_3008_plug-in_hybrid,2022-04-20T11:35:30.361+02:00,2022-04-20T11:38:12.139+02:00,3008 Plug-In Hybrid,Peugeot,false,true,,7,16,17,15,18,,,,,,,
155,Peugeot 508 SW Plug-In Hybrid,peugeot_508_sw_plug-in_hybrid,2022-04-20T11:35:30.363+02:00,2022-04-20T11:38:12.140+02:00,508 SW Plug-In Hybrid,Peugeot,false,true,,17,16,7,,,,,,,,,
156,Peugeot 508 Plug-In Hybrid,peugeot_508_plug-in_hybrid,2022-04-20T11:35:30.365+02:00,2022-04-20T11:38:12.141+02:00,508 Plug-In Hybrid,Peugeot,false,true,,17,16,7,,,,,,,,,
159,Opel Grandland X Plug-In Hybrid 2020,opel_grandland_x_plug-in_hybrid_2020,2022-04-20T11:35:30.370+02:00,2022-04-20T11:38:12.144+02:00,Grandland X Plug-In Hybrid 2020,Opel,false,true,,17,16,7,,,,,,,,,
160,Opel Corsa-e 2020,opel_corsa-e_2020,2022-04-20T11:35:30.372+02:00,2022-04-20T11:38:12.145+02:00,Corsa-e 2020,Opel,false,true,,2,17,16,7,,,,,,,,
161,Skoda CITIGOᵉ iV,skoda_citigoᵉ_iv,2022-04-20T11:35:30.373+02:00,2022-04-20T11:38:12.146+02:00,CITIGOᵉ iV,Skoda,false,true,,7,16,2,17,15,18,,,,,,
162,Audi Q5 Plug-in Hybrid,audi_q5_plug-in_hybrid,2022-04-20T11:35:30.375+02:00,2022-04-20T11:38:12.147+02:00,Q5 Plug-In Hybrid,Audi,false,true,,4,7,16,2,17,15,18,,,,,
163,BYD S2,byd_s2,2022-04-20T11:35:30.377+02:00,2022-04-20T11:38:12.148+02:00,S2,BYD,false,true,,14,16,17,15,18,,,,,,,
164,Volvo S60 Recharge Plug-In Hybrid 2019,volvo_s60_recharge_plug-in_hybrid_2019,2022-04-20T11:35:30.378+02:00,2022-04-20T11:38:12.149+02:00,S60 Recharge Plug-In Hybrid 2019,Volvo,false,true,,4,7,16,17,18,,,,,,,
165,Land Rover Range Rover Plug-In Hybrid 2020,land_rover_range_rover_plug-in_hybrid_2020,2022-04-20T11:35:30.380+02:00,2022-04-20T11:38:12.150+02:00,Range Rover Plug-In Hybrid 2020,Land Rover,false,true,,18,17,16,7,,,,,,,,
166,Land Rover Range Rover Sport Plug-In Hybrid 2020,land_rover_range_rover_sport_plug-in_hybrid_2020,2022-04-20T11:35:30.381+02:00,2022-04-20T11:38:12.151+02:00,Range Rover Sport Plug-In Hybrid 2020,Land Rover,false,true,,4,14,16,17,15,18,,,,,,
167,BMW X3 xDrive30e Plug-In Hybrid 2020,bmw_x3_xdrive30e_plug-in_hybrid_2020,2022-04-20T11:35:30.383+02:00,2022-04-20T11:38:12.152+02:00,X3 xDrive30e Plug-In Hybrid 2020,BMW,false,true,,4,7,16,17,15,18,,,,,,
168,Ford Fusion Plug-In Hybrid 2020,ford_fusion_plug-in_hybrid_2020,2022-04-20T11:35:30.385+02:00,2022-04-20T11:38:12.153+02:00,Fusion Plug-In Hybrid Titanium 2020,Ford,false,true,,4,7,16,17,15,18,,,,,,
169,Volvo S60 Recharge Plug-In Hybrid 2020,volvo_s60_recharge_plug-in_hybrid_2020,2022-04-20T11:35:30.386+02:00,2022-04-20T11:38:12.154+02:00,S60 Recharge Plug-In Hybrid 2020,Volvo,false,true,,4,7,16,17,15,18,,,,,,
170,BMW X5 xDrive45e Plug-In Hybrid 2020,bmw_x5_xdrive45e_plug-in_hybrid_2020,2022-04-20T11:35:30.388+02:00,2022-04-20T11:38:12.154+02:00,X5 xDrive45e Plug-In Hybrid 2020,BMW,false,true,,7,16,17,15,18,,,,,,,
171,Volvo XC40 Recharge Plug-In Hybrid 2020,volvo_xc40_recharge_plug-in_hybrid_2020,2022-04-20T11:35:30.389+02:00,2022-04-20T11:38:12.155+02:00,XC40 Recharge Plug-In Hybrid 2020,Volvo,false,true,,18,17,16,7,,,,,,,,
172,Mini Cooper SE 2020,mini_cooper_se_2020,2022-04-20T11:35:30.391+02:00,2022-04-20T11:38:12.156+02:00,Cooper SE 2020,Mini,false,true,,4,7,16,2,17,15,,,,,,
173,Mini Countryman Plug-In Hybrid 2020,mini_countryman_plug-in_hybrid_2020,2022-04-20T11:35:30.392+02:00,2022-04-20T11:38:12.157+02:00,Countryman Plug-In Hybrid 2020,Mini,false,true,,15,17,16,7,,,,,,,,
174,BMW i3 2019,bmw_i3_2019,2022-04-20T11:35:30.394+02:00,2022-04-20T11:38:12.158+02:00,i3 2019,BMW,false,true,,4,7,16,2,17,15,18,,,,,
175,BMW i3 2020,bmw_i3_2020,2022-04-20T11:35:30.396+02:00,2022-04-20T11:38:12.159+02:00,i3 2020,BMW,false,true,,4,7,16,2,17,15,18,,,,,
176,Kia Niro Plug-In Hybrid 2020,kia_niro_plug-in_hybrid_2020,2022-04-20T11:35:30.397+02:00,2022-04-20T11:38:12.160+02:00,Niro Plug-In Hybrid 2020,Kia,false,true,,4,7,16,17,15,18,,,,,,
177,Kia Niro Plug-In Hybrid 2019,kia_niro_plug-in_hybrid_2019,2022-04-20T11:35:30.399+02:00,2022-04-20T11:38:12.161+02:00,Niro Plug-In Hybrid 2019,Kia,false,true,,4,7,16,17,15,18,,,,,,
179,Porsche Panamera 4 E-Hybrid 2019,porsche_panamera_4_e-hybrid_2019,2022-04-20T11:35:30.402+02:00,2022-04-20T11:38:12.163+02:00,Panamera 4 E-Hybrid 2019,Porsche,false,true,,4,7,16,17,15,18,,,,,,
140,Porsche Taycan 2020,porsche_taycan_2020,2022-04-20T11:35:30.340+02:00,2022-04-20T11:38:12.126+02:00,Taycan 2020,Porsche,false,true,,4,7,16,2,17,15,18,,,,,
141,Kia Soul EV 2019,kia_soul_ev_2019,2022-04-20T11:35:30.342+02:00,2022-04-20T11:38:12.127+02:00,Soul EV 2019,Kia,false,true,,4,7,3,16,2,17,15,18,,,,
142,MG Motor ZS EV,mg_motor_zs_ev,2022-04-20T11:35:30.343+02:00,2022-04-20T11:38:12.128+02:00,ZS EV,MG Motor,false,true,,2,17,16,7,,,,,,,,
